ID	FR1	FR2	FR3	FR4	FR5	FR6	GR1	GR2	GR3	GR4	GR5	GR6	HR1	HR2	HR3	HR4	HR5	HR6	SR1	SR2	SR3	SR4	SR5	SR6
207	182	130	97	0	10	1	6	8	5	4	1	7	180	222	1	19	6	5	6	0	5	0	8	4
2070	1	0	2	0	0	0	0	0	0	9	0	7	0	0	0	0	0	1	6	0	1	2	14	0
2071	4	2	1	0	5	2	10	3	0	2	4	2	0	0	0	0	1	1	7	6	2	1	0	0
2072	8	6	8	0	11	0	0	5	8	1	0	0	1	1	12	2	4	2	1	0	9	13	12	21
2073	4	1	7	5	1	2	3	8	21	0	0	1	0	0	0	2	0	1	0	0	13	8	10	12
2074	3	5	0	8	3	2	0	0	0	0	0	0	0	1	0	5	4	5	2	0	0	4	8	2
2075	1	8	15	3	1	7	7	2	8	1	6	0	1	0	2	2	2	5	1	1	5	1	2	4
2077	6	10	1	0	6	2	0	1	12	5	16	4	1	0	0	0	0	0	10	0	0	4	0	0
2078	0	1	7	0	0	0	0	0	0	0	13	0	0	0	14	0	1	0	0	0	0	2	0	0
2079	0	5	3	0	0	0	7	2	9	0	0	1	2	0	3	0	0	1	9	0	3	0	1	1
208	73	63	43	141	5	363	10	0	7	6	0	4	40	26	1	4	2	0	0	0	11	27	10	11
2080	0	2	0	0	0	0	0	0	0	0	0	6	6	4	7	4	8	6	0	0	0	0	2	0
2081	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	6	18	4	0	0	0
2082	0	2	0	7	0	19	6	2	9	0	0	0	0	0	9	0	0	1	0	0	4	1	0	2
2083	0	0	1	0	0	0	3	0	3	0	0	0	0	0	0	0	0	1	0	9	13	1	1	2
2084	0	0	2	1	0	1	0	0	0	0	0	0	0	0	2	0	1	0	5	10	12	3	3	1
2085	0	0	3	0	0	0	0	5	3	0	0	0	3	2	0	0	0	0	0	0	12	2	6	4
2086	5	15	13	0	0	0	0	0	9	0	0	1	0	0	0	0	1	0	9	10	16	1	0	2
2087	0	0	12	7	5	11	3	0	0	3	11	0	1	2	0	4	12	5	0	0	7	2	5	6
2088	0	0	0	4	0	4	41	66	86	1	0	5	0	0	9	2	6	11	5	0	0	0	0	0
2089	1	0	0	3	0	2	2	4	0	1	0	0	0	0	0	1	0	1	13	1	0	1	1	7
209	86	114	60	35	14	74	26	25	20	13	2	103	0	17	15	21	22	45	28	27	19	5	23	13
2091	0	0	0	1	17	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	6	7	11
2092	2	1	0	7	13	1	0	1	0	0	0	11	1	0	0	3	3	5	2	0	3	12	14	9
2093	0	0	0	2	0	5	0	0	0	3	0	0	0	0	7	4	1	1	0	0	3	0	2	0
2094	0	0	0	4	1	8	0	0	0	1	0	3	18	9	0	0	1	0	0	0	4	0	0	1
2095	0	0	0	3	0	0	0	0	0	1	0	4	11	22	7	2	2	5	0	0	2	2	3	2
2096	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	2	4	11	0	0	7	0	0	4
2097	0	0	0	0	3	1	0	1	0	1	0	0	0	0	0	0	0	0	15	47	19	1	1	0
2098	0	0	1	2	3	4	0	0	5	6	11	0	0	0	0	0	0	0	0	0	1	9	2	4
2099	0	0	0	0	0	0	15	3	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
210	4	4	6	200	4	191	9	13	13	2	1	0	5	4	53	84	86	94	3	1	13	11	11	7
2100	1	2	0	0	7	0	1	7	2	0	14	4	0	0	0	0	1	1	16	0	5	0	1	1
2102	2	0	4	0	2	0	0	0	0	0	0	0	14	25	0	1	4	5	0	0	0	0	0	4
2104	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	14	23	0	0	0
2105	21	9	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2106	6	4	6	10	0	10	0	0	0	0	0	0	0	0	0	0	2	1	6	0	0	0	1	2
2107	19	12	7	0	2	0	0	0	3	0	0	1	5	1	0	1	2	0	0	0	6	1	0	0
2108	4	0	0	0	0	0	12	8	20	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1
2109	5	2	0	0	0	2	0	0	0	0	0	0	3	1	11	0	0	0	5	0	2	0	0	0
211	0	0	2	20	13	45	2	1	1	15	0	23	7	5	0	16	26	8	29	43	44	143	259	115
2110	7	4	0	0	0	3	0	0	0	1	0	4	0	0	0	4	1	1	3	0	0	2	2	5
2112	6	0	0	5	0	0	0	8	0	2	0	5	0	0	3	2	3	1	0	0	2	5	5	4
2113	9	9	2	8	0	5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
2114	6	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	11	6	2	1	1	3
2115	4	0	0	2	0	1	14	0	0	0	0	10	0	0	7	0	0	0	0	31	4	0	1	0
2116	4	0	1	1	0	1	0	0	0	5	0	4	0	0	4	2	1	2	0	0	0	4	2	4
2118	2	0	1	0	0	1	3	0	0	0	0	0	0	0	0	0	2	5	3	1	3	15	19	6
2119	0	1	0	0	0	0	0	1	0	15	6	10	2	0	5	0	4	5	0	0	0	1	2	0
212	9	18	26	25	48	51	24	31	29	35	6	26	41	41	72	74	95	83	18	47	13	46	74	63
2120	6	13	6	11	0	7	3	9	4	10	0	10	4	4	2	16	14	13	0	0	8	11	17	7
2121	0	0	5	4	25	0	3	3	8	1	0	0	0	0	0	2	2	2	0	0	0	3	3	2
2122	0	0	2	0	9	0	7	10	11	0	0	0	0	0	0	0	0	0	0	0	0	1	4	2
2123	0	2	1	0	0	0	0	8	0	0	0	0	1	0	0	0	0	0	21	0	7	1	0	1
2124	6	22	4	0	7	9	7	0	3	3	9	7	1	0	28	0	1	0	0	0	4	0	0	3
2125	0	0	15	2	15	0	0	0	0	0	0	0	1	2	4	4	2	9	1	0	0	6	5	3
2126	0	0	2	2	17	0	0	0	0	0	0	2	4	2	0	1	0	0	0	8	6	23	6	13
2127	0	2	8	0	0	0	0	3	5	0	12	0	0	1	4	2	0	1	7	0	0	0	2	0
2128	0	0	0	2	0	0	13	0	11	0	0	1	0	0	0	0	1	0	3	0	4	0	0	0
2129	3	0	0	2	6	3	5	1	3	0	0	0	0	0	0	2	3	0	5	0	0	9	18	12
2130	0	1	0	2	2	0	0	0	12	0	0	0	0	0	0	1	1	0	0	0	3	7	3	17
2131	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	11	3	1	3	3
2132	0	3	0	0	4	1	0	0	6	1	44	1	0	0	0	2	0	0	0	14	2	0	4	0
2133	0	1	6	0	2	0	1	4	10	0	0	0	1	0	5	2	0	1	0	0	3	11	8	2
2134	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	16	4	6	4
2135	0	0	0	0	0	2	0	0	1	8	0	1	0	0	4	12	5	15	0	0	0	1	2	1
2136	0	0	2	1	1	1	5	1	0	0	0	10	0	0	0	0	0	0	5	0	8	2	0	1
214	7	12	66	40	30	86	12	12	6	131	0	103	6	10	14	42	71	41	0	2	0	82	48	42
2140	0	0	0	0	0	0	0	0	0	0	31	5	1	2	0	0	2	5	0	0	0	2	0	4
2141	0	0	1	0	0	0	0	0	0	1	33	0	0	0	0	0	0	0	0	0	0	0	0	1
215	30	25	26	16	61	41	11	3	14	3	150	5	12	16	13	2	9	5	29	59	35	63	29	88
216	23	24	17	2	4	3	1	4	39	0	576	1	0	0	0	0	0	0	0	0	0	1	6	2
217	10	17	17	29	22	51	35	57	84	44	138	41	15	7	53	29	33	50	0	0	6	27	48	20
218	35	31	20	12	9	4	24	31	14	11	1	16	1	0	19	24	24	20	9	20	18	128	116	184
219	10	9	17	34	1	11	53	35	145	17	20	9	2	3	4	4	5	7	65	28	98	59	31	22
22	72	75	75	0	0	5	676	710	712	0	6	1	5	7	7	1	0	0	526	698	755	11	9	18
220	1	2	7	4	39	2	99	98	29	10	0	2	1	3	15	30	16	24	222	40	39	31	32	34
221	0	0	22	11	122	11	14	32	8	7	69	21	14	15	1	3	3	5	51	59	29	87	89	138
222	189	173	91	27	6	12	50	62	27	1	0	0	12	7	5	1	5	1	16	1	14	0	0	2
223	58	62	43	1	6	0	131	138	296	0	0	1	0	1	1	12	11	17	0	0	0	4	0	2
224	60	31	37	20	14	22	47	57	80	31	27	27	16	19	31	11	28	16	5	15	1	25	42	34
225	5	5	6	9	4	3	100	138	137	51	81	64	1	0	4	23	24	34	0	0	20	4	6	2
226	250	163	91	8	7	11	5	3	0	24	0	15	0	1	29	9	5	9	0	0	1	3	2	5
227	59	43	12	2	0	2	258	233	14	4	0	23	4	1	17	5	6	5	0	0	0	2	3	1
228	10	20	21	1	2	0	62	61	137	0	123	0	0	1	0	0	0	3	60	51	96	31	7	15
229	21	22	5	5	4	18	258	237	18	4	0	0	1	0	57	65	39	52	0	1	0	5	5	9
23	5	0	4	122	4	199	0	0	1	223	0	294	21	36	813	618	714	1164	0	0	0	7	10	55
230	21	18	9	15	11	21	303	249	47	12	1	12	4	0	19	16	6	18	2	3	5	2	4	7
231	0	0	2	0	4	1	0	0	40	0	558	1	1	1	21	19	34	22	0	0	0	1	3	2
232	22	47	12	89	15	80	19	6	40	40	1	84	80	109	9	36	33	38	0	1	0	7	10	16
233	19	14	26	4	87	10	0	0	0	0	0	25	13	12	62	81	123	209	15	21	4	2	8	7
234	2	0	0	21	0	23	0	0	0	0	1	0	3	2	126	108	217	196	0	3	0	1	1	7
235	15	42	18	9	18	20	40	35	21	34	160	38	2	0	52	13	6	9	37	118	19	7	12	18
236	21	14	22	2	2	0	3	4	12	1	0	1	56	65	0	2	2	2	105	184	204	2	5	9
237	6	26	51	0	109	5	13	4	40	1	399	0	13	6	0	0	0	1	0	0	3	6	9	7
238	62	48	43	4	26	3	35	38	70	3	20	6	1	0	4	14	11	8	31	26	23	70	61	87
239	5	0	16	21	24	37	13	4	0	15	0	11	4	7	7	24	15	30	42	31	38	128	169	122
24	5	3	6	0	5	1	59	49	111	0	0	1	14	10	0	0	0	0	993	1091	1504	6	5	6
240	40	47	12	25	42	28	52	33	32	26	29	40	8	6	64	37	29	15	53	83	22	13	17	28
242	57	70	68	5	3	4	84	65	159	0	0	1	15	27	24	8	4	3	22	0	5	2	0	1
243	4	14	29	52	174	83	6	2	4	0	13	22	11	6	26	21	24	37	1	0	4	113	154	98
244	48	47	40	8	10	11	44	60	201	0	0	17	16	20	0	6	9	2	49	102	96	28	22	19
245	101	83	106	2	6	5	60	81	166	2	0	3	17	7	0	2	2	0	8	0	9	2	6	8
246	12	7	23	2	0	3	110	116	339	0	1	1	6	6	0	1	0	0	0	0	0	1	2	2
247	10	0	4	2	21	3	241	231	70	9	13	4	1	0	5	13	9	9	5	2	0	12	9	6
248	3	13	23	41	8	21	51	54	172	2	0	4	2	0	18	1	2	3	71	59	91	18	13	15
249	46	50	37	24	35	36	34	42	7	7	3	32	1	1	43	18	11	19	53	80	33	16	19	31
25	123	55	179	398	205	520	857	670	288	134	395	284	64	40	32	79	70	108	39	37	29	46	102	104
251	159	123	137	0	0	0	13	15	24	0	6	0	3	3	0	0	0	2	43	50	80	2	0	2
252	6	15	0	173	1	55	99	54	6	1	0	2	8	6	29	42	65	45	20	43	6	5	8	6
253	66	85	84	3	1	0	90	82	146	0	0	1	75	62	13	1	2	0	1	5	9	2	4	2
254	9	7	17	0	1	4	99	63	124	0	17	1	6	6	0	0	0	1	108	98	173	41	63	12
255	48	50	97	0	233	0	0	0	8	0	189	0	1	2	1	0	0	2	0	0	0	0	0	0
257	237	159	73	2	4	1	1	1	0	47	0	67	0	0	5	2	3	9	0	7	0	0	0	0
258	6	20	42	18	240	41	0	20	0	12	12	30	6	5	1	4	4	13	10	20	6	51	63	112
259	10	32	30	18	52	29	38	21	34	76	46	59	4	3	25	54	45	47	29	27	8	76	110	105
26	55	30	34	47	5	16	1489	1625	532	6	5	1	12	2	9	0	5	4	1	2	8	9	6	2
260	13	19	28	36	99	29	18	18	15	12	47	14	1	1	9	52	54	38	29	12	8	35	27	36
261	1	4	1	1	1	0	0	0	0	238	2	125	200	177	0	0	0	0	0	0	0	0	1	14
262	110	105	137	1	6	4	3	18	38	1	0	3	2	2	0	1	0	2	24	24	36	37	31	33
263	1	0	0	244	4	293	0	10	1	4	0	7	6	6	25	10	32	27	0	6	0	4	3	5
264	1	3	0	35	2	48	173	196	47	2	0	4	1	0	7	18	36	30	10	0	21	1	3	2
265	0	3	10	17	10	34	101	144	205	1	0	0	0	0	27	10	15	7	13	34	26	3	3	4
266	2	9	13	20	55	25	19	16	7	68	46	50	2	1	20	11	27	28	18	41	18	50	81	35
267	2	14	0	1	0	0	0	3	0	1	0	4	0	0	0	1	1	2	0	1	8	245	146	233
268	39	29	22	10	14	15	72	79	124	0	0	1	3	0	0	3	3	2	6	16	14	45	28	46
269	32	37	34	5	14	11	102	152	27	2	0	7	2	1	14	17	30	27	6	0	0	11	21	19
27	4	10	3	0	0	2	102	131	236	0	1	9	5	2	0	1	0	1	1021	839	1333	9	8	8
270	36	40	20	4	0	4	35	49	18	129	0	123	79	53	12	17	6	6	0	0	0	2	2	5
271	2	11	9	0	19	4	0	0	0	10	0	5	0	0	0	1	1	0	0	1	7	183	241	145
272	10	14	4	5	3	8	0	1	7	0	0	0	0	0	0	0	0	0	75	43	90	118	113	150
273	14	14	7	34	27	51	97	68	54	8	0	17	1	4	25	49	67	38	4	1	12	23	32	28
274	2	6	12	11	10	57	6	1	3	201	0	83	22	21	18	26	19	20	0	0	4	5	4	7
275	3	3	7	1	7	0	11	11	44	0	54	8	3	2	0	1	2	2	82	94	117	50	54	53
276	0	12	8	2	10	7	22	48	36	10	0	15	4	4	15	2	0	0	118	98	124	24	65	29
277	0	3	1	2	0	0	21	40	99	0	0	0	0	0	0	0	0	1	100	149	142	10	1	2
278	11	47	19	18	32	19	9	30	13	23	0	35	6	0	37	21	16	15	123	119	81	53	48	60
279	0	2	18	65	41	98	5	2	0	26	0	51	2	6	81	40	28	17	11	18	15	65	49	52
28	187	142	211	32	676	100	28	19	42	427	222	385	93	79	224	222	157	217	16	18	16	103	100	155
280	15	5	4	2	6	2	6	3	65	0	472	1	1	0	0	6	2	1	0	0	0	9	3	2
281	18	14	36	47	22	31	3	9	23	21	0	12	6	4	76	44	57	58	25	0	19	29	43	51
282	4	6	3	2	6	1	0	1	11	11	310	25	1	0	49	43	36	51	2	1	0	14	8	31
283	24	14	7	2	0	2	13	28	67	0	293	0	4	2	1	0	0	0	7	29	14	21	7	21
284	1	0	0	26	0	60	3	0	0	92	0	142	128	123	1	2	5	4	8	39	36	0	3	7
285	14	33	60	32	25	54	3	7	0	0	13	1	47	31	17	18	35	42	49	54	42	6	9	17
286	23	14	40	5	166	8	8	0	5	7	102	10	18	10	0	5	6	3	0	0	11	42	27	47
287	2	2	7	11	36	18	32	28	17	51	0	40	4	10	37	32	60	41	50	12	41	28	19	38
288	0	0	0	57	1	80	1	0	0	99	2	42	156	132	7	2	7	5	1	10	4	0	1	7
289	77	39	24	0	15	5	144	128	38	3	0	7	3	1	0	0	0	2	14	20	20	14	20	13
29	123	169	107	836	131	462	56	18	9	230	4	278	22	16	275	222	248	231	159	182	223	219	146	239
290	4	4	8	0	5	2	17	21	31	0	0	0	1	0	0	1	0	1	152	140	153	11	9	20
291	5	10	12	122	15	32	10	3	6	4	0	13	4	7	36	27	43	35	19	5	5	58	39	56
292	13	9	9	12	26	10	90	84	93	27	129	15	16	9	17	9	4	9	0	0	5	5	28	0
293	0	18	3	6	7	5	0	32	56	0	405	1	5	4	0	0	0	1	0	0	0	2	7	1
294	111	105	128	2	2	0	16	20	19	0	1	1	22	27	0	1	1	2	24	0	40	8	13	11
295	183	161	154	2	0	10	0	0	1	0	7	0	10	3	0	1	1	1	0	1	1	2	4	7
296	0	2	8	9	14	5	0	1	4	23	0	39	9	15	20	23	17	12	4	0	13	151	188	162
297	12	9	22	17	40	18	34	43	120	8	13	10	5	7	13	4	10	21	52	23	33	23	11	15
299	126	145	195	1	0	1	26	19	36	1	18	0	0	1	0	0	0	1	0	8	0	1	5	0
30	13	32	26	645	55	107	1	5	20	58	0	140	28	22	193	352	488	372	33	46	68	89	64	54
300	0	4	32	7	147	4	46	29	16	12	12	13	4	2	0	4	2	0	24	25	77	32	47	25
301	27	14	19	1	6	4	42	51	76	10	164	8	0	1	1	2	6	6	0	0	0	10	24	16
302	5	12	3	4	0	2	0	0	0	8	0	1	258	299	1	2	6	13	0	0	7	2	6	3
303	57	39	42	2	2	2	1	2	19	0	233	0	4	1	0	0	0	1	35	20	8	2	1	6
304	3	10	12	65	82	34	6	5	35	126	61	90	16	10	89	55	68	92	16	36	46	37	44	68
305	2	0	0	2	0	1	0	0	0	87	1	261	79	62	0	0	0	0	0	0	0	0	0	4
306	14	30	26	31	25	8	19	25	69	34	9	31	2	1	31	17	19	12	13	54	23	58	76	63
307	2	0	40	19	219	39	0	1	0	15	26	4	6	5	23	36	66	75	2	1	9	19	8	29
308	6	1	2	2	2	3	42	49	33	40	2	22	3	1	8	5	3	3	86	70	109	10	9	11
309	65	101	23	11	0	15	39	62	20	59	0	45	19	14	8	7	3	2	5	24	3	4	1	5
31	30	30	42	57	75	59	240	223	20	153	33	129	247	242	858	625	438	432	4	15	1	30	30	40
310	0	2	3	1	2	0	5	8	47	0	385	3	1	0	0	1	1	3	0	14	3	9	10	3
311	4	2	18	11	70	6	3	21	31	1	20	11	2	2	1	9	1	4	67	81	113	42	73	46
312	15	13	17	1	2	2	2	0	42	0	402	1	22	24	0	1	1	0	9	39	17	1	0	7
313	28	25	26	17	0	11	5	0	27	10	229	4	0	0	19	18	8	9	0	0	2	19	17	4
314	20	2	2	59	0	34	83	110	144	1	37	22	1	0	12	8	6	15	22	26	43	7	6	11
315	17	5	7	76	10	37	3	9	0	32	0	18	7	6	23	45	25	24	3	23	9	46	25	54
316	2	2	0	8	10	14	67	65	11	7	0	8	1	1	86	36	17	31	62	16	5	6	8	2
317	10	10	16	48	76	28	3	6	10	22	9	16	22	21	36	30	25	25	24	9	61	23	17	13
318	40	23	19	2	37	5	10	3	5	1	24	14	5	2	17	10	10	14	15	23	23	102	119	133
319	90	136	84	2	1	0	15	33	27	1	0	4	7	7	0	0	1	1	9	8	3	7	16	11
32	43	36	28	2	2	5	690	779	951	2	2	1	7	5	0	5	2	2	299	366	345	2	3	2
320	32	18	18	8	16	15	30	29	10	29	53	24	3	0	22	5	0	4	35	65	24	5	3	11
321	0	0	0	340	0	11	8	2	0	9	1	0	0	0	0	1	4	3	26	0	3	1	3	0
322	31	32	22	73	19	217	64	53	20	30	0	41	63	73	28	43	32	42	3	0	3	9	13	11
323	0	1	0	365	0	15	0	0	1	0	1	0	0	0	0	0	0	0	0	0	6	1	0	0
324	22	18	16	84	51	13	30	8	7	9	0	9	39	29	21	32	43	45	0	0	11	7	6	3
325	39	54	40	0	6	2	3	8	37	0	139	0	0	0	0	0	0	0	24	43	27	4	3	0
326	24	5	17	1	146	2	8	3	7	18	12	40	69	54	11	31	21	45	0	0	0	4	7	12
327	0	0	0	0	0	0	0	0	0	1	0	4	278	248	0	0	0	0	0	0	0	0	0	20
328	3	0	87	5	95	8	0	0	0	18	0	48	129	126	0	25	17	21	0	0	1	2	5	19
329	6	2	19	0	50	0	5	8	0	0	0	3	3	2	22	3	2	9	41	68	48	71	43	99
33	436	361	412	41	494	207	52	76	59	208	1	128	52	59	115	140	126	124	7	6	23	130	86	183
330	0	0	1	1	14	4	213	174	37	4	1	2	0	2	9	9	8	6	0	0	0	11	5	5
331	5	19	3	109	0	38	13	3	3	7	12	18	3	0	78	50	58	63	0	0	3	4	3	1
332	0	0	2	2	0	0	3	0	0	49	0	64	1	0	41	82	97	92	0	1	0	5	2	15
333	6	0	6	21	10	17	8	6	18	20	0	28	3	4	12	14	21	11	18	23	30	76	105	75
334	52	47	57	1	3	0	61	41	144	0	0	0	22	32	0	0	2	1	2	7	0	1	2	5
335	2	2	1	1	4	8	6	4	25	25	234	5	1	2	0	11	15	9	17	32	6	4	12	13
336	3	0	0	11	0	28	13	15	15	4	0	3	154	158	0	15	3	8	31	20	48	2	1	8
337	1	3	3	4	2	1	3	3	30	0	450	0	0	1	0	0	1	0	0	0	0	2	7	2
338	0	0	3	1	7	7	0	0	0	0	0	18	4	4	41	110	122	78	0	0	0	3	2	1
339	10	10	2	2	1	0	39	44	41	17	0	9	1	2	1	0	3	0	130	124	213	11	13	17
34	211	171	270	1	2	6	285	364	826	1	1	3	10	17	0	0	1	3	269	317	555	40	26	52
341	91	78	70	1	0	0	54	38	99	1	18	0	8	6	0	0	1	0	0	0	1	0	2	2
342	17	7	21	7	2	5	16	13	23	1	50	0	3	2	0	1	0	5	32	42	72	43	14	68
343	47	27	32	9	14	24	4	1	0	33	0	78	84	77	10	6	19	8	1	0	0	6	5	15
344	5	6	4	3	12	2	23	19	14	26	0	32	2	0	23	32	37	53	52	17	28	22	16	34
345	10	11	26	2	76	11	3	8	8	12	1	7	3	1	0	9	5	8	110	60	66	4	8	4
346	19	4	2	29	10	23	0	5	0	15	0	6	13	14	28	24	31	33	39	22	27	37	18	20
347	40	32	46	8	8	19	13	3	13	1	0	0	2	2	0	0	0	0	11	27	67	56	40	33
348	9	8	24	32	29	16	6	3	16	5	1	4	1	2	0	0	0	3	68	96	81	11	3	2
349	122	74	100	0	4	0	21	6	5	2	0	7	65	51	15	0	6	1	0	2	2	2	3	7
35	5	7	7	11	8	8	1097	1090	284	46	9	39	22	19	151	152	125	134	2	5	2	8	9	15
350	2	6	19	6	37	97	49	58	20	18	0	6	12	17	12	9	15	19	0	1	4	0	2	6
351	1	6	10	8	8	11	7	11	2	46	28	54	3	1	41	35	40	53	20	6	45	23	24	35
352	159	177	53	6	3	5	13	9	1	1	1	0	2	0	0	0	2	5	0	5	2	2	1	6
353	0	2	7	18	36	21	0	2	2	76	4	24	1	9	15	61	51	50	2	0	3	37	38	46
354	74	65	21	0	0	4	10	8	13	1	6	0	7	16	8	2	2	4	28	35	28	24	85	11
355	16	25	51	0	2	0	49	80	179	0	1	0	0	0	0	5	1	0	0	0	8	5	6	13
356	56	35	17	18	2	27	89	79	23	2	0	2	4	1	4	5	5	9	0	0	0	0	2	1
357	6	6	12	6	16	8	19	39	48	4	0	7	1	2	8	9	30	15	44	96	58	19	24	15
358	11	19	32	1	0	7	40	28	236	0	0	1	19	13	0	2	6	2	11	4	8	9	4	7
359	36	34	37	35	23	18	0	8	0	22	0	11	75	93	13	29	32	27	5	0	7	7	55	29
36	67	61	99	15	8	14	425	542	914	2	59	4	9	9	0	0	3	0	301	266	516	24	18	16
360	16	22	15	9	61	18	31	23	14	18	0	18	3	2	28	26	39	31	0	0	1	37	34	28
361	30	37	24	1	0	1	16	8	31	0	13	1	61	71	0	0	0	0	33	31	38	2	230	3
362	44	43	17	58	1	16	78	90	35	0	0	0	0	0	0	3	8	2	5	0	8	7	3	3
363	0	6	8	38	5	33	44	10	14	49	0	82	4	2	16	43	29	24	0	0	0	7	3	11
364	30	32	28	17	0	34	4	18	26	0	0	0	10	7	0	1	0	0	46	48	77	0	0	0
365	157	129	134	0	0	0	2	5	0	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0
366	20	33	20	20	16	28	13	30	2	29	0	20	3	3	15	19	26	21	16	9	17	21	27	36
367	31	42	36	8	67	38	26	16	7	19	0	23	45	55	21	15	7	13	0	0	0	2	7	6
368	0	0	0	26	0	37	0	0	1	54	0	121	108	126	7	5	6	16	8	18	0	0	1	5
369	39	20	26	5	6	5	8	2	2	3	9	11	5	4	0	6	8	5	49	30	26	71	88	84
37	224	233	371	268	10	59	184	196	472	9	4	26	243	290	20	46	89	48	17	51	37	61	58	45
370	2	3	2	2	0	0	0	0	38	1	388	10	0	1	7	0	0	0	0	0	1	4	2	4
371	2	1	1	0	0	0	5	4	19	1	364	1	0	0	0	4	0	0	0	0	0	0	0	0
372	1	0	1	6	0	4	0	0	1	0	0	0	0	0	8	9	4	5	28	16	32	98	58	119
373	0	1	3	11	6	21	39	55	15	13	33	15	1	1	72	72	88	101	27	18	13	41	28	20
374	14	7	12	11	44	38	13	5	3	1	27	2	7	10	0	7	19	6	19	24	28	54	25	49
375	13	10	17	27	24	34	12	20	25	54	106	23	1	1	5	21	31	33	5	1	4	10	17	27
376	5	4	12	1	25	5	0	20	26	62	101	12	2	7	15	19	20	50	0	0	8	0	5	3
377	67	79	81	0	96	0	1	3	3	16	0	13	1	0	0	7	5	9	0	0	0	12	24	11
378	41	26	26	2	12	12	83	25	54	1	0	3	9	6	0	3	2	5	9	29	1	10	12	9
38	296	349	235	45	375	36	102	60	60	371	5	385	12	17	168	205	145	158	10	10	6	95	119	105
380	6	2	2	31	8	24	0	1	3	4	6	4	2	1	3	24	27	15	21	39	48	29	32	67
381	0	0	2	13	10	24	2	4	2	15	1	7	13	12	96	74	74	68	15	10	13	8	9	11
382	4	1	2	9	12	24	1	2	6	34	75	29	0	5	23	43	60	74	16	0	0	7	4	10
384	17	10	2	1	14	11	38	19	18	26	54	18	5	2	22	44	6	2	78	115	21	7	4	3
385	0	0	0	4	2	5	0	0	2	0	1	5	1	0	46	17	17	13	44	27	132	8	12	5
387	108	67	135	2	2	0	8	13	16	1	0	0	4	7	0	0	0	2	0	0	0	2	1	4
388	0	0	0	37	0	65	0	0	0	58	0	33	112	88	0	1	4	1	0	6	0	0	0	7
390	10	24	17	5	15	11	14	26	35	17	2	13	1	0	15	17	15	27	2	24	10	35	16	35
391	6	2	6	28	1	15	2	2	4	11	2	13	3	2	25	39	44	59	25	82	38	12	3	15
392	7	12	9	8	9	11	93	84	93	3	2	4	1	1	0	9	3	8	2	0	17	7	8	12
393	2	0	1	51	2	86	1	0	2	63	2	151	17	15	1	0	1	0	16	6	22	9	12	6
394	15	25	32	6	0	1	40	53	94	0	0	0	2	1	0	0	1	0	47	61	48	10	12	16
395	2	5	8	0	22	2	0	1	0	26	9	26	0	0	0	5	1	3	0	1	6	111	91	79
396	19	18	67	3	195	0	7	0	14	0	1	10	4	16	1	0	0	2	0	0	1	10	6	9
397	0	3	3	0	5	4	175	174	20	2	1	0	0	0	0	0	0	1	7	0	0	5	3	1
398	0	2	3	3	2	5	47	56	183	0	1	0	14	9	0	3	2	7	7	3	9	9	1	0
399	10	13	8	1	17	7	21	36	9	30	19	188	0	5	9	9	9	9	0	9	0	2	13	10
4	1061	951	1333	67	3700	353	754	594	478	547	16	552	1247	1172	275	226	239	189	5	21	10	118	47	175
40	82	74	71	205	84	175	35	36	25	46	321	98	68	109	227	281	268	267	26	20	10	57	94	116
400	13	4	15	23	30	11	3	0	6	7	0	23	22	18	23	21	40	26	5	18	10	1	6	5
401	0	0	0	2	1	0	0	2	2	0	0	0	0	0	0	1	0	0	96	118	148	7	3	8
402	2	3	10	11	17	7	2	7	3	21	173	18	5	9	9	10	13	20	6	0	5	21	38	40
403	7	4	6	66	1	22	30	15	10	0	0	14	28	17	7	12	13	22	13	16	13	7	8	7
404	10	17	33	17	29	8	76	75	9	0	0	10	3	5	36	29	32	14	2	1	8	4	4	4
405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	123	151	102	1	0	0
406	22	11	15	0	0	0	0	0	19	1	277	0	0	0	0	0	0	0	0	0	0	0	0	0
407	111	74	42	2	10	5	0	0	0	6	0	8	16	13	0	5	5	9	0	0	2	23	10	12
408	85	82	39	0	20	0	34	33	15	6	1	18	0	1	24	16	12	16	0	0	0	2	0	2
41	21	37	126	443	74	205	29	22	72	93	1	92	251	209	88	158	222	184	68	14	112	300	214	143
410	0	0	0	1	1	6	1	2	24	13	239	4	0	0	23	10	6	9	0	0	1	2	5	16
